City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,hwange,-18.3693,26.5019,22.72,24,5,3.88,ZW,1689167437
363,union de san antonio,21.1,-101.9667,15.99,88,2,1.49,MX,1689167438
364,quepos,9.4236,-84.1652,27.23,77,78,1.14,CR,1689167263
365,el bordo,2.117,-76.9821,21.91,73,6,0.42,CO,1689167441
366,warman,52.3168,-106.5679,13.38,87,22,0.91,CA,1689167443
367,korla,41.7597,86.1469,29.33,28,0,3.26,CN,1689167444
368,xique xique,-10.8217,-42.7311,27.34,50,0,5.51,BR,1689167446
369,yarmouth,41.7057,-70.2286,28.97,72,0,0.45,US,1689167448
370,truro,50.2653,-5.0544,19.91,79,40,7.72,GB,1689167449
371,villanueva de cordoba,38.3228,-4.6287,36.78,10,12,4.85,ES,1689167450
372,coahuayana de hidalgo,18.7,-103.6583,24.67,87,99,2.14,MX,1689167451
373,egilsstadir,65.2653,-14.3948,7.95,71,75,8.23,IS,1689167453
374,eureka,40.8021,-124.1637,14.26,94,75,2.24,US,1689167454
375,monrovia,6.3005,-10.7969,27.87,84,100,4.39,LR,1689167343
376,kincardine,56.0667,-3.7167,21.03,68,87,4.3,GB,1689167456
377,kolonia,50.9333,6.95,27.75,47,0,6.17,DE,1689167457
378,archangelos,36.2149,28.1149,31.99,38,0,3.74,GR,1689167459
379,pocone,-16.2567,-56.6228,31.91,22,0,4.45,BR,1689167460
380,naval,11.5606,124.3975,27.34,84,100,4.49,PH,1689167467
381,valdivia,-39.8142,-73.2459,5.05,97,73,0.34,CL,1689167287
382,las lomitas,-24.7096,-60.593,21.38,91,76,3.55,AR,1689167469
383,tinogasta,-28.0632,-67.5649,9.31,57,0,0.26,AR,1689167470
384,prairie du chien,43.0517,-91.1412,20.05,77,75,0.0,US,1689167471
385,yaren,-0.5472,166.916,28.52,74,54,3.99,NR,1689167473
386,karor,31.2274,70.9492,42.79,22,0,3.48,PK,1689167299
387,rehoboth,-23.3167,17.0833,17.93,23,0,11.41,NA,1689167475
388,isangel,-19.55,169.2667,20.96,72,89,7.5,VU,1689167477
389,luanda,-8.8368,13.2343,24.0,69,0,5.66,AO,1689167478
390,panama city beach,30.1766,-85.8055,29.49,83,40,1.54,US,1689167200
391,obiaruku,5.8467,6.1526,25.85,88,100,3.07,NG,1689167481
392,mogocha,53.7333,119.7667,16.76,89,53,1.03,RU,1689167483
393,grand-bassam,5.2118,-3.7388,27.98,83,90,4.05,CI,1689167484
394,hun,29.1268,15.9477,34.27,18,0,3.67,LY,1689167485
395,bubaque,11.2833,-15.8333,26.98,76,100,2.26,GW,1689167486
396,east london,-33.0153,27.9116,19.52,55,0,1.54,ZA,1689167488
397,inhambane,-23.865,35.3833,21.33,58,45,6.07,MZ,1689167489
398,jakar,27.5492,90.7525,16.13,99,100,1.18,BT,1689167490
399,palmer,42.1584,-72.3287,27.99,68,20,0.0,US,1689167329
400,knyaze-volkonskoye,48.4642,135.4567,19.19,83,100,3.22,RU,1689167492
401,kinkala,-4.3614,14.7644,33.95,18,0,2.75,CG,1689167494
402,gazojak,41.1875,61.4036,44.23,9,0,8.99,TM,1689167495
403,kurakhovo,47.9852,37.2821,19.84,56,99,3.15,UA,1689167496
404,broome,42.2506,-75.833,24.7,78,40,3.09,US,1689167497
405,vila velha,-20.3297,-40.2925,25.53,82,0,2.06,BR,1689167460
406,al qadarif,14.0349,35.3834,34.36,33,77,3.5,SD,1689167500
407,pratapgarh,24.0333,74.7833,26.16,86,92,6.67,IN,1689167501
408,prineville,44.2999,-120.8345,14.51,67,8,0.14,US,1689167502
409,strathmore,51.0501,-113.3852,14.08,99,83,2.68,CA,1689167504
410,nuuk,64.1835,-51.7216,15.34,77,20,7.72,GL,1689167505
411,aripuana,-9.1667,-60.6333,28.01,47,0,0.62,BR,1689167507
412,kavaratti,10.5669,72.642,28.42,78,40,7.92,IN,1689167508
413,kalmunai,7.4167,81.8167,28.95,75,90,4.94,LK,1689167509
414,camocim,-2.9022,-40.8411,30.51,54,0,4.99,BR,1689167511
415,caleta de carquin,-11.0925,-77.6267,19.88,81,66,3.74,PE,1689167512
416,carnarvon,-24.8667,113.6333,18.38,75,0,7.43,AU,1689167474
417,ploneour-lanvern,47.9,-4.2833,20.18,60,75,6.17,FR,1689167412
418,amlame,7.4667,0.9,25.37,82,100,0.52,TG,1689167515
419,manokwari,-0.8667,134.0833,25.92,82,96,1.95,ID,1689167517
420,howard springs,-12.497,131.047,23.95,83,10,2.06,AU,1689167519
421,cabo san lucas,22.8909,-109.9124,28.06,84,100,0.45,MX,1689167521
422,kasba tadla,32.5977,-6.2684,42.06,6,0,5.66,MA,1689167522
423,madison,34.7334,-86.5667,25.44,78,0,2.68,US,1689167446
424,impfondo,1.6381,18.0667,34.86,38,89,0.74,CG,1689167525
425,kerman,30.2832,57.0788,34.33,5,0,8.64,IR,1689167527
426,lakatoro,-16.0999,167.4164,23.08,77,54,7.65,VU,1689167529
427,tocopilla,-22.092,-70.1979,18.64,53,0,2.76,CL,1689167531
428,westport,41.1415,-73.3579,28.38,70,0,1.54,US,1689167532
429,de aar,-30.6497,24.0123,14.83,20,0,3.2,ZA,1689167533
430,orlov,58.5395,48.8917,13.66,97,100,3.73,RU,1689167534
431,laojunmiao,39.8333,97.7333,18.07,40,100,6.23,CN,1689167536
432,tabou,4.423,-7.3528,25.88,84,96,4.48,CI,1689167537
433,acarau,-2.8856,-40.12,29.58,59,0,7.19,BR,1689167539
434,yoichi,43.2039,140.7703,20.61,92,84,2.84,JP,1689167540
435,fale old settlement,-9.3852,-171.2468,28.55,77,47,6.44,TK,1689167541
436,ain leuh,33.2921,-5.3384,36.98,9,39,6.28,MA,1689167543
437,ola,59.5833,151.2833,8.97,93,11,2.18,RU,1689167544
438,sisimiut,66.9395,-53.6735,12.07,80,100,3.3,GL,1689167545
439,devin,41.7433,24.4,28.78,45,50,1.92,BG,1689167547
440,nahrin,36.0649,69.1334,34.4,10,0,4.79,AF,1689167548
441,rodino,52.5,80.25,35.97,25,0,2.53,RU,1689167549
442,san andres,12.5847,-81.7006,29.01,79,20,7.72,CO,1689167551
443,cabedelo,-6.9811,-34.8339,28.37,74,19,6.45,BR,1689167483
444,lake havasu city,34.4839,-114.3224,33.0,26,0,0.45,US,1689167506
445,vryburg,-26.9566,24.7284,18.0,21,0,3.41,ZA,1689167310
446,antofagasta,-23.65,-70.4,17.6,59,0,3.03,CL,1689167557
447,dinghaicun,26.2847,119.7936,26.02,90,89,7.54,CN,1689167558
448,bata,1.8639,9.7658,26.54,76,80,7.19,GQ,1689167559
449,miri,4.4148,114.0089,24.34,91,100,2.27,MY,1689167560
450,banur,30.5556,76.7183,28.75,69,95,2.57,IN,1689167562
451,arraial do cabo,-22.9661,-42.0278,23.92,83,75,3.6,BR,1689167563
452,linhares,-19.3911,-40.0722,27.48,52,2,2.97,BR,1689167564
453,santiago del estero,-27.7951,-64.2615,13.98,74,79,7.33,AR,1689167381
454,wangqing,43.3218,129.7634,19.61,79,5,1.21,CN,1689167567
455,kem',64.9555,34.5793,14.5,54,100,5.4,RU,1689167568
456,dorado,18.4588,-66.2677,30.82,85,75,7.72,PR,1689167570
457,qujing,25.4833,103.7833,18.78,89,16,2.99,CN,1689167571
458,steamboat springs,40.485,-106.8317,18.72,49,40,1.54,US,1689167532
459,international falls,48.6011,-93.411,14.1,88,0,0.0,US,1689167355
460,nemuro,43.3236,145.575,15.89,100,100,1.0,JP,1689167575
461,kimbe,-5.5502,150.1429,25.44,82,100,3.45,PG,1689167577
462,shinas,24.7433,56.4658,31.14,70,0,3.59,OM,1689167578
463,pahrump,36.2083,-115.9839,27.92,30,0,2.68,US,1689167516
464,acapulco de juarez,16.8634,-99.8901,27.9,89,100,1.54,MX,1689167561
465,montagu,-40.7667,144.9667,13.48,80,100,9.22,AU,1689167582
466,el calafate,-50.3408,-72.2768,-7.51,83,100,0.69,AR,1689167584
467,miyazu,35.5333,135.1833,22.21,96,100,1.11,JP,1689167585
468,caxias do sul,-29.1681,-51.1794,15.19,97,100,1.3,BR,1689167587
469,port saint john's,-31.6229,29.5448,20.49,49,0,3.64,ZA,1689167592
470,vila franca do campo,37.7167,-25.4333,23.23,84,96,7.87,PT,1689167593
471,puerto deseado,-47.7503,-65.8938,3.64,79,100,4.54,AR,1689167412
472,tual,-5.6667,132.75,26.44,87,100,9.75,ID,1689167595
473,la passe,45.5549,-0.8967,23.13,66,100,4.11,FR,1689167598
474,realico,-35.0366,-64.2447,6.46,95,100,5.06,AR,1689167599
475,tazacorte,28.629,-17.9293,26.54,69,0,6.69,ES,1689167600
476,calvinia,-31.4707,19.776,16.4,22,0,3.94,ZA,1689167602
477,chulakkurgan,43.765,69.1814,38.86,10,0,4.98,KZ,1689167604
478,palikir - national government center,6.9248,158.1611,26.41,83,75,0.0,FM,1689167606
479,souillac,-20.5167,57.5167,24.21,73,20,1.03,MU,1689167608
480,cartagena del chaira,1.3349,-74.8429,22.92,95,42,0.43,CO,1689167609
481,vylkove,45.4021,29.586,28.06,41,4,1.74,UA,1689167612
482,saint-louis,16.3333,-15.0,35.24,39,95,1.78,SN,1689167613
483,riviere-du-loup,47.8304,-69.5342,20.15,83,100,4.12,CA,1689167615
484,kapuskasing,49.4169,-82.4331,16.05,63,20,2.57,CA,1689167619
485,vanimo,-2.6741,141.3028,26.19,89,100,3.79,PG,1689167620
486,jeddah,21.5169,39.2192,36.92,32,0,7.72,SA,1689167422
487,trairi,-3.2778,-39.2689,29.58,55,0,5.9,BR,1689167493
488,sarangani,5.4033,125.4636,28.16,78,100,7.76,PH,1689167624
489,yonggwang-up,40.0183,127.4547,21.26,93,100,0.92,KP,1689167628
490,minas de marcona,-15.2119,-75.1103,12.6,85,87,6.95,PE,1689167629
491,al-hamdaniya,36.2715,43.3737,40.33,9,0,4.93,IQ,1689167630
492,calabozo,8.9242,-67.4293,25.54,89,95,2.41,VE,1689167632
493,rongelap,11.1635,166.8941,28.42,78,18,7.02,MH,1689167636
494,fort st. john,56.2499,-120.8529,11.94,94,0,1.03,CA,1689167640
495,sechura,-5.5569,-80.8222,22.37,76,98,5.71,PE,1689167641
496,goshogawara,40.8044,140.4414,22.18,97,87,3.33,JP,1689167643
497,bardai,11.65,7.2333,33.39,36,81,3.11,NG,1689167644
498,karasu,41.071,30.7854,27.04,66,0,3.32,TR,1689167646
499,harstad,68.799,16.5293,25.66,50,88,8.05,NO,1689167648
500,shima,24.4478,117.8111,30.01,81,1,1.19,CN,1689167649
501,storozhevaya,43.8789,41.4514,20.09,62,13,1.54,RU,1689167651
502,tlahualilo de zaragoza,26.1167,-103.45,27.73,43,62,2.84,MX,1689167653
503,hankasalmi,62.3833,26.4333,25.51,26,93,3.38,FI,1689167655
504,kiunga,-6.1219,141.2906,23.48,99,86,2.09,PG,1689167656
505,karungdong,5.8844,121.263,27.3,84,100,3.42,PH,1689167658
506,touros,-5.1989,-35.4608,28.66,63,14,6.6,BR,1689167660
507,as sulayyil,20.4607,45.5779,45.14,8,49,4.13,SA,1689167663
508,beau vallon,-20.4189,57.6953,24.13,73,20,1.03,MU,1689167665
509,usinsk,65.9939,57.5281,16.91,49,100,7.08,RU,1689167666
510,ciudad sabinas hidalgo,26.5,-100.1667,26.55,72,5,2.04,MX,1689167667
511,xiongzhou,25.1167,114.3,28.68,67,18,1.51,CN,1689167670
512,savanna-la-mar,18.219,-78.1332,30.52,73,8,1.09,JM,1689167671
513,mount pearl,47.5166,-52.7813,17.07,94,100,5.14,CA,1689167673
514,enriquillo,17.9,-71.2333,30.79,59,34,5.64,DO,1689167674
515,angaur state,6.906,134.13,28.08,76,97,4.1,PW,1689167676
516,campos belos,-13.0367,-46.7717,29.65,27,5,2.84,BR,1689167677
517,port douglas,-16.4833,145.4667,22.89,79,95,7.06,AU,1689167679
518,shemonaikha,50.6328,81.9056,31.91,34,0,5.69,KZ,1689167681
519,atlantic city,39.3643,-74.4229,28.34,67,0,2.57,US,1689167463
520,padang,-0.9492,100.3543,24.03,88,57,1.2,ID,1689167156
521,rosetta,31.4044,30.4164,28.81,53,0,5.92,EG,1689167685
522,malihabad,26.9167,80.7167,30.95,56,100,1.59,IN,1689167706
523,howrah,22.5892,88.3103,30.0,84,75,3.6,IN,1689167708
524,haldwani,29.2167,79.5167,28.64,82,97,1.67,IN,1689167709
525,athni,16.7333,75.0667,27.52,54,100,7.98,IN,1689167711
526,narrabri,-30.3167,149.7833,10.29,73,0,0.45,AU,1689167713
527,duyun,26.2667,107.5167,23.27,96,83,3.03,CN,1689167557
528,bel ombre,-4.6167,55.4167,26.91,78,40,5.14,SC,1689167718
529,al kharijah,25.4514,30.5464,40.32,13,6,4.77,EG,1689167721
530,nampula,-15.1165,39.2666,17.97,94,75,7.2,MZ,1689167722
531,chhor,25.5167,69.7667,38.47,32,63,8.05,PK,1689167483
532,moama,-36.1167,144.7833,6.66,90,100,2.42,AU,1689167725
533,san rafael,-34.6177,-68.3301,3.38,87,94,3.11,AR,1689167728
534,pielavesi,63.2333,26.75,23.94,28,98,3.16,FI,1689167729
535,oroqen zizhiqi,50.5667,123.7167,19.29,55,100,1.6,CN,1689167731
536,sandnessjoen,66.0217,12.6316,22.06,49,75,6.69,NO,1689167732
537,nueva guinea,11.6876,-84.4562,24.36,94,100,4.07,NI,1689167733
538,chifeng,42.2683,118.9636,21.85,87,99,2.27,CN,1689167735
539,shimoda,34.6667,138.95,27.84,90,100,7.93,JP,1689167736
540,erenhot,43.6475,111.9767,21.23,77,100,3.72,CN,1689167740
541,hanceville,34.0607,-86.7675,25.95,75,26,1.31,US,1689167743
542,rothenburg,51.3333,14.9667,28.78,69,54,6.7,DE,1689167745
543,san ciro de acosta,21.6333,-99.8167,22.86,81,49,0.76,MX,1689167746
544,merizo village,13.2658,144.6691,26.31,96,100,4.57,GU,1689167750
545,machakos,-1.5167,37.2667,21.97,34,72,4.45,KE,1689167752
546,nova olinda do norte,-3.8881,-59.0942,30.44,55,0,1.78,BR,1689167754
547,floro,61.5996,5.0328,20.68,77,40,5.66,NO,1689167755
548,nar'yan-mar,67.6713,53.087,13.84,53,99,6.3,RU,1689167757
549,phan rang-thap cham,11.5667,108.9833,27.24,83,100,1.44,VN,1689167758
550,ko pha ngan,9.7578,100.0291,28.38,66,6,1.63,TH,1689167759
551,hami,42.8,93.45,29.34,18,61,3.64,CN,1689167761
552,ezhva,61.8128,50.7283,23.88,73,40,7.0,RU,1689167762
553,mejit,10.2753,170.8646,28.24,79,10,6.31,MH,1689167764
554,mahina,-17.5065,-149.489,24.87,73,75,2.06,PF,1689167768
555,minab,27.1467,57.0801,37.62,43,14,3.48,IR,1689167772
556,hobyo,5.3505,48.5268,27.55,70,20,13.59,SO,1689167774
557,santa ana,33.7456,-117.8678,24.09,85,20,0.0,US,1689167775
558,santo antonio do ica,-3.1022,-67.9397,26.35,81,13,0.8,BR,1689167778
559,tommot,58.9564,126.2925,17.85,94,100,1.99,RU,1689167779
560,orsa,54.5153,30.4053,20.0,48,62,4.37,BY,1689167781
561,mount isa,-20.7333,139.5,18.87,55,0,4.12,AU,1689167782
562,karratha,-20.7377,116.8463,21.67,59,0,2.36,AU,1689167785
563,saint-felix-de-valois,46.1668,-73.4324,22.91,86,39,1.34,CA,1689167786
564,umea,63.8284,20.2597,21.96,35,0,2.57,SE,1689167788
565,kayangel,8.0823,134.7173,28.51,75,100,6.73,PW,1689167789
566,kerikeri,-35.2268,173.9474,11.05,73,100,3.11,NZ,1689167790
567,dunedin,-45.8742,170.5036,6.56,69,87,5.36,NZ,1689167792
568,sao jose da coroa grande,-8.8978,-35.1478,26.15,75,3,3.89,BR,1689167793
569,tamandare,-8.7597,-35.1047,26.16,75,4,3.77,BR,1689167641
